geneid,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R
gene_8156,-0.021088571,0,0.058754813,0,0.082700736,0,-0.109426346,0,-0.132640517,0,-0.033044019,0,0.676450185,0,0.893332287,0,0.171916961,0
gene_8161,-0.327619949,0,-0.262869767,0,0.072918307,0,0.357280204,0,0.29989757,0,-0.063434612,0,-0.065524399,0,0.155036184,0,0.181281285,0
gene_3078,0,0,2.278946359,0,0.452348614,0,0,0,1.42486648,0,0.851273039,0,-1.6703259,0,-0.989968058,0,0.407867939,0
gene_7396,0.049031109,0,-0.116560165,0,-0.159545753,0,-0.156907086,0,-0.418847273,0,-0.26706248,0,-0.266413819,0,-0.034937765,0,0.193590223,0
gene_10495,-0.138390402,0,0.283537993,0,0.394116454,0,-0.353765975,0,-1.049854677,0,-0.647886799,0,0.380770376,0,0.116986964,0,-0.302079464,0
gene_2396,0.352057032,0,0.062424599,0,-0.371025226,0,-0.639699183,0,-0.584234747,0,0.056053614,0,0.069315561,0,-0.01788195,0,-0.127020861,0
gene_2313,-0.159469478,0,-0.092290374,0,0.064229948,0,0.772419816,0,0.870103555,0,0.101867069,0,-0.050258885,0,-0.556450096,0,-0.543424853,0
gene_1211,-0.422973344,0,-0.366182091,0,0.068244916,0,0.454731622,0,0.42967755,0,-0.027402743,0,0.100133483,0,0.842135247,0,0.696900067,0
gene_13159,0.252064956,0,0.627200028,0,-0.11851948,0,1.0398153,0,0.325559541,0,-0.459511922,0,0.745227089,0,0.797698268,0,0.011658711,0
gene_13146,-0.931756236,0,-1.501235996,0,-0.103098479,0,0.109495615,0,0.004577886,0,-0.061730651,0,0.306109256,0,-0.446325481,0,-0.796917859,0
gene_16741,-0.013794841,0,0.100350886,0,0.086631682,0,1.017267252,0,0.28372664,0,-0.721449402,0,-0.103181086,0,-0.238285084,0,-0.17577635,0
gene_16748,-0.156105627,0,-0.257324544,0,-0.071051994,0,0.211880435,0,0.353498523,0,0.169156624,0,-0.214311125,0,0.086298725,0,0.262598246,0
gene_14243,0.076437455,0,-0.090470736,0,-0.160744273,0,-0.110698371,0,-0.096444518,0,0.018142297,0,-0.52449426,0,-0.669080383,0,-0.182755333,0
gene_14288,0.374583506,0,-0.166211064,0,-0.646997054,0,-0.088226797,0,0.179416549,0,0.265637425,0,0.49613361,0,0.00905785,0,-0.55864934,0
gene_11689,-0.161497283,0,-0.553045597,0,-0.378954807,0,-1.397345036,0,-1.48023989,0,-0.085906555,0,0.191314276,0,-0.73221714,0,-0.962457974,0
gene_11604,-0.263065727,0,-0.159631091,0,0.104067369,0,0.362533737,0,-0.068938111,0,-0.471980422,0,0.772660803,0,0.199064096,0,-0.629524447,0
gene_11616,-0.000983094,0,0.620469534,0,0.098750956,0,0.573191083,0,2.140721855,0,1.443383463,0,-1.472076983,1.107181029,-0.504362904,0,0.825107074,0
gene_11599,0.759948336,0,0.14936244,0,-0.433267404,0,-0.419699157,0,-0.69478199,0,-0.290245779,0,0.570645637,0,-0.337017813,0,-0.965297173,0
gene_9984,-0.082868391,0,0.001168529,0,0.086324025,0,0.178168685,0,-0.137042545,0,-0.324979757,0,-0.305147356,0,0.07238098,0,0.336201751,0
gene_10052,-0.295056046,0,-0.091536555,0,0.205901864,0,0.207930459,0,0.159490128,0,-0.050261757,0,0.168789397,0,0.67802056,0,0.467401247,0
gene_9622,0.31803084,0,0.742597805,0,-0.025163364,0,-0.565039773,0,0.730882746,0,1.220507977,0,0.30414333,0,0.030830518,0,-0.285328837,0
gene_12383,0.093732863,0,0.215536302,0,0.109797633,0,0.36488904,0,0.152418649,0,-0.215505783,0,-0.051596804,0,-0.337497505,0,-0.328766095,0
gene_12403,1.195456477,0,1.060420474,0,-0.364317201,0,-0.380359125,0,-0.171118927,0,0.202210159,0,0.371993415,0,-0.485539461,0,-0.888405288,0
gene_13426,-0.104552994,0,-0.076412148,0,0.039065963,0,1.060900757,0,1.00747647,0,-0.0595587,0,0.319862041,0,0.432199472,0,0.071301729,0
gene_7511,-0.102172622,0,0.024746772,0,0.129645595,0,-0.339734907,0,-0.454108237,0,-0.120239499,0,0.325771317,0,0.629493566,0,0.263841563,0
gene_1280,0.066594802,0,-0.569733111,0,-0.539346101,0,0.284393227,0,0.181035141,0,-0.107462443,0,0.037225843,0,-0.347928772,0,-0.424238929,0
gene_11437,-0.330412336,0,-0.277536034,0,0.05999587,0,-0.075086129,0,-0.259683857,0,-0.189987245,0,0.039969658,0,0.239565314,0,0.159767897,0
gene_11423,-0.056201009,0,-0.606547364,0,-0.45476036,0,-4.345275015,0,-3.94940066,0,0.459059105,0,-0.19914154,0,0.435698179,0,0.573729926,0
gene_11496,0.208781487,0,0.085889303,0,-0.122681201,0,0.073501712,0,-0.120752528,0,-0.202599241,0,-0.377446913,0,0.060080137,0,0.39813199,0
gene_10696,-0.10132236,0,-0.400929118,0,-0.081965771,0,1.203251482,0,-1.088341737,0,-2.206654169,0,0.7197637,0,0.984228137,0,0.170669699,0
gene_7325,0.092605448,0,-0.020279175,0,-0.107860199,0,0.827345943,0,0.573313244,0,-0.262128949,0,-0.649870358,0,-0.213044745,0,0.481800428,0
gene_7364,-0.482766349,0,-0.617182937,0,0.007075539,0,0.421586224,0,0.110020911,0,-0.282378466,0,0.409032026,0,0.348726943,0,-0.095766044,0
gene_7359,0.039926682,0,0.091900692,0,0.054848159,0,0.534370716,0,0.477554515,0,-0.057656818,0,-0.043611638,0,-0.743932305,0,-0.739487879,0
gene_3627,0.328222777,0,0.400136092,0,0.071218859,0,0.120028937,0,0.41520156,0,0.29024151,0,0.09746179,0,0.775617201,0,0.630583799,0
gene_3602,-0.020482814,0,0.159333256,0,0.18390119,0,0.137634316,0,0.193196236,0,0.054515778,0,-0.13812286,0,-0.47274561,0,-0.373678976,0
gene_14282,-0.035837002,0,-0.619695806,0,-0.288542121,0,-0.721513906,0,0.710029593,0,1.3801722,0,-0.59315724,0,-0.203236161,0,0.365352024,0
gene_10690,0.598271745,0,0.905022762,0,0.197918061,0,0.896209089,0,0.996177889,0,0.096858659,0,0.427621538,0,0.212173789,0,-0.2732786,0
gene_9930,-0.097170098,0,-0.244633984,0,-0.127033956,0,-0.381257171,0,-0.376654915,0,0.002290638,0,-0.042716636,0,0.606182881,0,0.611371967,0
gene_956,-0.347605303,0,-0.354807178,0,0.011896988,0,-1.037766293,0,-1.205566762,0,-0.173646656,0,0.066240317,0,-0.306715112,0,-0.410738403,0
gene_468,-0.02337244,0,0.249692517,0,0.282842118,0,0.066486013,0,0.126643102,0,0.054115546,0,0.208546337,0,-0.376514945,0,-0.620851714,0
gene_3392,-0.081150692,0,-0.038970861,0,0.043112613,0,-0.708449451,0,-0.06896772,0,0.727174161,0,0.454515835,0,0.630477495,0,0.10677123,0
gene_15377,-0.414870503,0,0.085331414,0,0.423095237,0,-1.013507292,0,-1.335323186,0,-0.301019472,0,-0.439345824,0,-0.154583916,0,0.264748252,0
gene_12017,-0.144913702,0,-0.269323908,0,-0.11782254,0,-0.284962529,0,-0.211414503,0,0.070573276,0,0.132680326,0,0.273731589,0,0.099904901,0
gene_12100,0.011405307,0,0.062830343,0,0.053300172,0,-0.219984309,0,-0.241011199,0,-0.025471993,0,0.303871629,0,0.558866082,0,0.21414103,0
gene_4621,-0.199033606,0,-0.278049361,0,-0.072823468,0,0.05916462,0,0.016552198,0,-0.043641367,0,-0.039099083,0,0.263241867,0,0.262077133,0
gene_4609,0.15242827,0,0.768252019,0,0.077358956,0,0.444525452,0,-0.092988891,0,-0.380093659,0,0.050129307,0,0.764949623,0,0.581865872,0
gene_12460,-0.997038341,0,-0.289200527,0,0.647849312,0,-0.024354402,0,-0.629731646,0,-0.602004369,0,0.682002095,0,0.893368011,0,0.154920312,0
gene_14747,-0.114396308,0,0.027897407,0,0.145466229,0,-0.130820819,0,-0.02684848,0,0.099045151,0,0.082696442,0,0.669388401,0,0.546100742,0
gene_14726,0.079564121,0,0.296568686,0,0.195603237,0,0.111615347,0,0.282190319,0,0.17020123,0,-0.059568534,0,0.174206226,0,0.192554375,0
gene_12524,-0.291351752,0,0.208424059,0,0.471744098,0,-0.761190185,0,0.196536705,0,0.757813173,0,-0.769884951,0,0.18312565,0,0.913731745,0
gene_1157,-0.465915011,0,-0.440352899,0,0.036316362,0,-0.662777538,0,-0.75247385,0,-0.092594123,0,-0.142643083,0,-0.260260284,0,-0.156433789,0
gene_11253,-0.51014002,0,-0.242980683,0,0.239742209,0,0.846416155,0,0.465149263,0,-0.375010692,0,0.281736179,0,0.730813665,0,0.408189961,0
gene_5681,-0.153561754,0,-0.25180044,0,-0.070664591,0,-0.227590796,0,-0.029050393,0,0.220193921,0,-0.587289424,0,0.106458466,0,0.656135108,0
gene_7443,0.20478222,0,0.140980171,0,-0.061344606,0,-0.002530918,0,-0.177513836,0,-0.177346425,0,0.296152793,0,0.696084331,0,0.358569786,0
gene_11576,0.091736453,0,0.106512233,0,0.016738596,0,0.643694263,0,0.47988955,0,-0.177345244,0,0.183722533,0,0.156633017,0,-0.067552888,0
gene_9741,0.111203836,0,-0.965980997,0,-0.730347476,0,-0.058041319,0,-0.212776637,0,-0.14703337,0,-0.22063797,0,-0.16557085,0,0.028389805,0
gene_9820,-0.108747621,0,-0.105124235,0,0.006395639,0,-0.502153313,0,-0.491922052,0,0.005084452,0,0.18375447,0,0.661456498,0,0.437474121,0
gene_13530,0.767940756,0,0.698716601,0,-0.1997692,0,1.63412,0,1.322499135,0,-0.327210931,0,0.108169302,0,-0.560141051,0,-0.699768404,0
gene_12900,-0.113305624,0,-0.116509282,0,0.001830958,0,-0.030713268,0,-0.073959278,0,-0.0429435,0,0.06347202,0,0.164016222,0,0.061935643,0
gene_667,-0.313967043,0,-0.357989578,0,-0.029357642,0,0.350963557,0,0.361604398,0,0.010360359,0,0.327141247,0,0.06218039,0,-0.304328765,0
gene_14382,-0.2340173,0,0.003439875,0,0.218085813,0,0.203471357,0,0.581563215,0,0.377442862,0,0.083260463,0,-0.447371302,0,-0.566898893,0
gene_842,0.513801936,0,0.303780191,0,-0.216472647,0,0.324783452,0,0.310135625,0,-0.013831975,0,-0.074210374,0,0.643170438,0,0.677684113,0
gene_5361,-0.43852751,0,-0.375039487,0,0.081434274,0,0.127698726,0,0.353779674,0,0.225390655,0,-0.438927372,0,-0.082649088,0,0.323981129,0
gene_11857,-0.34999824,0,-0.308395303,0,0.066854472,0,0.074067569,0,0.030795022,0,-0.041696759,0,-0.523575014,0,-0.962491376,0,-0.440580978,0
gene_1429,0.155488525,0,0.0835251,0,-0.072028149,0,0.399854476,0,0.398020919,0,-0.002077381,0,0.180828071,0,0.814924033,0,0.593563941,0
gene_1465,-0.333152133,0,-0.146227792,0,0.190145525,0,0.290006453,0,0.252616077,0,-0.044052953,0,-0.971506992,0,-0.528212591,0,0.407060914,0
gene_4310,0.022011857,0,-0.125324692,0,-0.060727273,0,0.249575831,0,0.430781701,0,0.187836035,0,-0.772356589,0,-0.142438324,0,0.615363341,0
gene_6025,0.180757093,0,0,0,-0.129572822,0,-0.186260248,0,0.610014633,0,0.729382253,0,0.495111237,0,0.355314924,0,-0.309202418,0
gene_5751,0.151614377,0,0.047883151,0,-0.10777199,0,0.507699396,0,0.475898711,0,-0.033610159,0,0.055516602,0,0.732579502,0,0.638470209,0
gene_2451,0.419308881,0,0.110953732,0,-0.29324656,0,0.68178852,0,0.7843395,0,0.108647087,0,0.098075818,0,0.678249561,0,0.537163989,0
gene_9292,-0.181527603,0,-0.444946459,0,-0.259297158,0,-0.511974967,0,-0.37709138,0,0.137820724,0,0.256853782,0,0.438373448,0,0.140946851,0
gene_9291,-0.00391307,0,0.268280718,0,0.205972239,0,-2.953957158,0,-1.489791868,0,1.429786374,0,0.357675268,0,-0.274405699,0,-0.670047218,0
gene_16519,-0.348534147,0,0.037526606,0,0.431658014,0,-0.221168682,0,-0.232876854,0,-0.025166366,0,0.101693321,0,0.680206421,0,0.53189967,0
gene_16520,-0.098213156,0,-0.454800799,0,-0.331533697,0,-0.207649305,0,-0.840537415,0,-0.621861663,0,-0.285857163,0,-0.265689479,0,-0.017192185,0
gene_378,0.634775083,0,1.55433602,0,0.386242446,0,0.186545632,0,1.00385276,0,0.786422181,0,-0.736308871,0,0.069580907,0,0.80947258,0
gene_4342,0.722807763,0,0.518076556,0,-0.299489838,0,-0.270648196,0,-0.415294181,0,-0.151197059,0,-0.318847711,0,-0.459071771,0,-0.176977966,0
gene_3985,0.452966692,0,0.291604021,0,-0.19936507,0,0.763660248,0,0.813215694,0,0.048930677,0,0.604531125,0,0.193043172,0,-0.446217663,0
gene_2563,0.267312544,0,-0.040316457,0,-0.30372041,0,-0.243026019,0,-0.145726878,0,0.093614204,0,-0.09155961,0,0.044376723,0,0.097772754,0
gene_2532,0.11060222,0,-1.618272402,0,-0.7914495,0,-1.086687865,0,-0.466087694,0,0.609494634,0,0.33115624,0,-0.349059752,0,-0.717290425,0
gene_2506,-0.300612251,0,-0.393828258,0,-0.086451573,0,-0.405660052,0,-0.297822762,0,0.108526522,0,-0.548843163,0,-0.52347158,0,-0.015423453,0
gene_1130,0.086011922,0,0.173358354,0,0.000544882,0,-0.374734458,0,-0.86603034,0,-0.493311509,0,0.007901943,0,0.529628457,0,0.46758026,0
gene_14862,-0.280684917,0,-0.22812045,0,0.058852528,0,-0.046045651,0,0.142743768,0,0.190995073,0,-0.301659254,0,0.688964274,0,0.948235545,0
gene_7990,0.37647331,0,0.284728925,0,-0.064169923,0,0.506459425,0,0.57448621,0,0.070755189,0,0.327004841,0,0.043042791,0,-0.309023018,0
gene_14706,0.017096943,0,0.065315497,0,0.04805899,0,0.570628368,0,0.798777041,0,0.230674272,0,-0.738708674,0,-0.457568791,0,0.24652432,0
gene_11110,-0.026444822,0,-0.268321088,0,-0.237341955,0,-0.61051605,0,-0.661571732,0,-0.052384136,0,0.040889613,0,-0.394120492,0,-0.474130076,0
gene_12739,-0.304889513,0,-0.039735019,0,0.208630842,0,0.5239581,0,-0.188800547,0,-0.68622865,0,0.225880854,0,0.675486955,0,0.409001117,0
gene_15569,-0.15470476,0,0.162953352,0,0.32689718,0,0.126511315,0,0.124532479,0,-0.001736646,0,-0.020179643,0,-0.830497937,0,-0.842490384,0
gene_3403,0.311312477,0,0.544138123,0,0.22151281,0,0.626771498,0,0.603337788,0,-0.023781704,0,0.402621784,0,-0.011932409,0,-0.454937641,0
gene_2970,-0.048948119,0,-0.014462456,0,0.038559492,0,-0.377107157,0,-0.089861488,0,0.281729098,0,0.031475449,0,-0.402272628,0,-0.469586034,0
gene_4142,0.711227231,0,0.647393496,0,-0.122337487,0,0.134653743,0,-0.309710674,0,-0.45103087,0,0.837330008,0,0.637412017,0,-0.241240519,0
gene_4047,0.239250655,0,0.235507371,0,-0.007026283,0,0.421955607,0,0.402878152,0,-0.017804806,0,0.060585672,0,-0.794569563,0,-0.892165139,0
gene_4166,-0.357203686,0,0.394120438,0,0.528709161,0,0.112667927,0,0.563071378,0,0.474555652,0,0.267277213,0,0.044278248,0,-0.248307123,0
gene_16269,1.065572313,0,1.646360799,0,-0.245490189,0,-0.724156834,0,0.138540797,0,0.824137258,0,-0.018053521,0,-0.908120557,0,-0.851333533,0
gene_4597,-0.203206982,0,-0.661778247,0,-0.336356739,0,-1.081756533,0,-1.811756554,0,-0.702001682,0,0.793347941,0,0.153075403,0,-0.688535674,0
gene_10401,0.032072176,0,-0.241414217,0,-0.260366992,0,-0.392465485,0,-0.370637862,0,0.022802923,0,0.4053887,0,-0.440386457,0,-0.892796275,0
gene_14459,-0.296843565,0,0.016473607,0,0.308932268,0,-0.79025662,0,-1.34078191,0,-0.544048277,0,1.218618614,0,0.68747549,0,-0.58691489,0
gene_5209,-0.002464709,0,0.018463286,0,0.00973739,0,-0.27175298,0,-0.004321139,0,0.268168281,0,-0.089022026,0,-0.052637546,0,0.010529053,0
gene_14948,-0.003132735,0,0.359873622,0,0.194337254,0,0.87725351,0,1.533200815,0,0.526565468,0,0.35244771,0,0.985541334,0,0.565831116,0
gene_11179,0.04248008,0,-0.034880456,0,-0.074365619,0,0.336511831,0,0.262049784,0,-0.078781883,0,0.476709108,0,0.885344652,0,0.368337822,0
gene_11180,0.028085676,0,0.079383803,0,0.054126882,0,0.185263016,0,0.103303981,0,-0.082747812,0,0.066748849,0,-0.194027587,0,-0.299306001,0
gene_8421,0.175729766,0,0.289343592,0,0.097028484,0,-0.122290369,0,-0.312650326,0,-0.192467459,0,0.245812786,0,-0.665365663,0,-0.94818723,0
gene_8418,0.058023783,0,0.004650936,0,-0.049965824,0,0.349279652,0,0.289612417,0,-0.065398979,0,-0.172914264,0,0.194471658,0,0.326846896,0
gene_12700,0.400375988,0,0.472833014,0,0.061574154,0,0.366719693,0,0.506762295,0,0.142150878,0,0.149313966,0,0.279602475,0,0.091327064,0
gene_6837,0.085887302,0,0.027920066,0,-0.054924984,0,-1.09358741,0,-0.895694798,0,0.195218286,0,0.001932553,0,-0.030915922,0,-0.073275309,0
gene_14119,0.239685376,0,0.181467802,0,-0.057059833,0,0.133124237,0,0.273755551,0,0.138983059,0,-0.071943328,0,0.381339073,0,0.414413439,0
gene_11845,-0.068461279,0,0.958379579,0,0.395076161,0,-0.189123422,0,-1.292747157,0,-0.812821646,0,-0.868018146,0,-0.459996742,0,0.42614891,0
gene_11825,0.347025159,0,0.389670646,0,0.040444584,0,1.236718141,0,0.960496495,0,-0.281367143,0,-0.037808953,0,-0.592071298,0,-0.593783145,0
gene_11794,0.043803548,0,-0.024407068,0,-0.06189124,0,0.767398025,0,0.022367699,0,-0.728945059,0,0.062238318,0,0.6190185,0,0.514021738,0
gene_7312,0.0322435,0,-0.101446854,0,-0.114550432,0,0.193897797,0,0.319536564,0,0.124295625,0,0.030355374,0,-0.066685937,0,-0.138671508,0
gene_18945,0,0,0,0,0,0,-0.110878168,0,-2.163952373,0,-0.997182521,0,-0.778129672,0,-0.704330337,0,0.337421581,0
gene_16514,-0.795705026,0,-0.32248651,0,0.498138705,0,-0.913139216,0,-1.007585976,0,-0.103968643,0,0.110990718,0,0.374703159,0,0.222292522,0
gene_2602,0.220073149,0,0.3003047,0,0.029775176,0,-0.251700728,0,0.139310149,0,0.36546642,0,-0.711190893,0,-0.616757789,0,0.070222943,0
gene_7528,0.093490899,0,0.149000548,0,0.055933207,0,0.312462328,0,0.289421377,0,-0.022749328,0,-0.2462024,0,-0.237579328,0,-0.030911362,0
gene_8236,-0.047865838,0,0.286665669,0,0.304048171,0,0.321359162,0,0.231147664,0,-0.091595207,0,0.58803588,0,0.298226426,0,-0.344481591,0
gene_8250,0.160740687,0,0.302974234,0,0.121469562,0,0.270336501,0,0.440318926,0,0.16212281,0,-0.311485747,0,-0.520240999,0,-0.24726785,0
gene_1098,0.133153892,0,0.104312067,0,-0.042900735,0,0.429988995,0,-0.654916968,0,-1.073057271,0,-0.858106446,0,-0.633497669,0,0.188846601,0
gene_1071,-0.142070611,0,-0.114869605,0,0.0338255,0,0.435357656,0,0.308009176,0,-0.142773359,0,-0.148524383,0,-0.355830847,0,-0.248479153,0
gene_1094,0.874069012,0,1.298412946,0,-0.05965414,0,0.08665263,0,0.732559384,0,0.639991641,0,-0.064354751,0,0.821842964,0,0.849419178,0
gene_3131,-0.373721519,0,0.203170667,0,0.47454022,0,0.47691872,0,0.056143806,0,-0.419851678,0,-0.315898649,0,0.428968619,0,0.741187918,0
gene_3107,0.282871598,0,0.581512833,0,0.262675605,0,0.350241264,0,0.166577476,0,-0.180813862,0,0.517466752,0,0.779110558,0,0.218745276,0
gene_13470,0.268152163,0,0.27998182,0,-0.01215472,0,-0.047737318,0,0.38754774,0,0.44326926,0,-0.270007251,0,-0.684113048,0,-0.455396454,0
gene_11871,0.48598479,0,-0.099850216,0,-0.56517183,0,0.193847794,0,-0.3764271,0,-0.566464171,0,-0.25044762,0,-0.120100276,0,0.098029001,0
gene_3428,-0.571523105,0,-0.217396234,0,0.360965391,0,-0.026303512,0,0.13182379,0,0.15862508,0,-0.163337515,0,0.147953876,0,0.271131413,0
gene_9947,0.160594381,0,0.273436337,0,-0.064965597,0,-0.045530335,0,1.014354646,0,0.745315887,0,0.361039767,0,0.503540963,0,0.101687564,0
gene_10577,-0.148507777,0,-0.190903419,0,-0.039005471,0,-0.888644526,0,-0.945622231,0,-0.061547451,0,-0.036177108,0,0.252423586,0,0.250200494,0
gene_14519,-0.141539617,0,0.13138624,0,0.262537357,0,-0.223996729,0,0.016345526,0,0.234909352,0,0.561613464,0,0.747287571,0,0.136115598,0
gene_599,0.041043199,0,0.107045441,0,0.064869307,0,0.40415393,0,0.464263347,0,0.058240806,0,0.167844186,0,0.554970165,0,0.346496941,0
gene_14715,-0.212533413,0,-0.395075353,0,-0.165044898,0,-0.040954642,0,-0.176278471,0,-0.141766529,0,-0.555443629,0,-0.438551584,0,0.07981429,0
gene_7272,-0.692744844,0,0.124736796,0,0.747961824,0,0.448159434,0,-0.386093583,0,-0.745708247,0,-0.34923657,0,0.375594382,0,0.67656065,0
gene_8564,-0.413152763,0,-0.489295116,0,-0.067349511,0,-0.280730807,0,-0.313166414,0,-0.03084203,0,0.133226042,0,-0.369465132,0,-0.542507961,0
gene_8545,0.140607556,0,0.648639046,0,0.413029593,0,0.234891558,0,0.455393981,0,0.223680528,0,0.74107226,0,0.8028636,0,-0.00492638,0
gene_3381,0.473695258,0,0.45775644,0,-0.076030128,0,-0.254138664,0,-0.627084274,0,-0.376241664,0,-0.171798343,0,0.713561781,0,0.845237443,0
gene_16126,0.163593262,0,0.114049441,0,-0.050450204,0,0.353046625,0,0.135838656,0,-0.216883914,0,0.120681159,0,-0.810116368,0,-0.969955419,0
gene_16010,0.006186092,0,-0.104201235,0,-0.104748486,0,0.65927085,0,0.782598031,0,0.14263823,0,-0.176301651,0,0.098826253,0,0.237869918,0
gene_14270,0.107334491,0,-0.754092601,0,-0.568948485,0,4.985699458,0,4.615442636,0,-0.46479332,0,-0.819627537,0,-0.331904542,0,0.521344457,0
gene_15715,-1.083493511,0,-0.284157119,0,0.743864251,0,-0.425276931,0,-0.441207732,0,-0.021280558,0,-0.255789546,0,0.582248868,0,0.7901572,0
gene_866,-0.243486503,0,-0.742569794,0,-0.039780468,0,0.380249804,0,0.590012375,0,0.222547315,0,-0.742602424,0,-0.734134814,0,-0.020990711,0
gene_838,-0.1105924,0,-0.085448177,0,0.02856917,0,-0.560289143,0,-0.522538757,0,0.033004874,0,0.034753686,0,0.296249654,0,0.2214584,0
gene_5100,0.103273869,0,0.301633348,0,-0.039212438,0,2.711752712,0,1.839327384,0,-0.353552656,0,-0.182868063,0,-0.765299915,0,-0.475168689,0
gene_14751,-0.079103073,0,-0.016381334,0,0.068060901,0,0.847003357,0,0.772605091,0,-0.068149816,0,0.148293585,0,-0.628875045,0,-0.818812013,0
gene_8348,0.095345966,0,0.208107364,0,0.113356511,0,0.311998804,0,0.394266202,0,0.08356589,0,0.19312507,0,0.659630456,0,0.4226592,0
gene_8333,-0.156199867,0,-0.192225103,0,-0.030177786,0,-0.285390965,0,-0.499694262,0,-0.217294936,0,-0.042955853,0,-0.322964729,0,-0.319797195,0
gene_14494,0.203589052,0,0.611701842,0,0.191495869,0,0.317869053,0,0.475705279,0,0.153276503,0,-0.315801534,0,0.529837558,0,0.800149846,0
gene_8845,-0.201867505,0,0.499843036,0,0.405835086,0,-0.613270858,0,0.22600327,0,0.797605959,0,-0.948491506,0,-0.125026729,0,0.787698136,0
gene_8848,0.300369524,0,0.170505294,0,-0.150700795,0,0.622159049,0,0.182773924,0,-0.465017295,0,-0.378619535,0,-0.97573108,0,-0.64648301,0
gene_4547,0.389241803,0,0.266363842,0,-0.164509112,0,0.894622236,0,0.372844916,0,-0.516195528,0,-0.106404178,0,-0.300986654,0,-0.226373886,0
gene_3242,0.484059171,0,0.979314061,0,0.166923417,0,-1.35377616,0,-0.328804256,0,0.928298243,0,-0.159368576,0,-0.724759558,0,-0.588138056,0
gene_715,0.106317272,0,0.072035711,0,-0.032018618,0,0.130978393,0,-0.094148343,0,-0.22734917,0,0.61766628,0,0.165871656,0,-0.493485576,0
gene_3569,-0.074383647,0,-0.070094561,0,0.007674829,0,-0.145201577,0,-0.270994203,0,-0.13092463,0,0.133542412,0,0.787365188,0,0.607016264,0
gene_9513,0.487523029,0,0.535789521,0,-0.002192418,0,0.651923161,0,0.341899819,0,-0.340226717,0,0.429998622,0,0.888525973,0,0.413911494,0
gene_9498,-0.166894829,0,0.032271713,0,0.200317525,0,0.441479112,0,0.259026681,0,-0.183661743,0,0.439442122,0,-0.389798119,0,-0.86906851,0
gene_19047,-0.001705531,0,-0.113380273,0,-0.062391408,0,-0.418904254,0,-0.459951502,0,-0.031022237,0,-0.401187793,0,-0.751490136,0,-0.364894387,0
gene_16350,-0.474879214,0,-0.449860962,0,0.034741292,0,-0.402946567,0,-0.307481587,0,0.087631709,0,0.021992383,0,0.216852227,0,0.152703154,0
gene_16337,-0.50776483,0,-0.62219883,0,0.269980946,0,-1.162861842,0,-1.527160459,0,-0.36603112,0,0.486033418,0,0.211690845,0,-0.333444342,0
